vuln_id	severity	bom_ref	ecosystem	name	version	purl	type
CVE-2025-15079	none	pkg:deb/debian/libcurl4@7.88.1-10%2Bdeb12u14?arch=amd64&distro=debian-12&package-id=09b36c5d81fca08e&upstream=curl	deb	libcurl4	7.88.1-10+deb12u14	pkg:deb/debian/libcurl4@7.88.1-10%2Bdeb12u14?arch=amd64&distro=debian-12&upstream=curl	library
CVE-2025-5278	none	pkg:deb/debian/coreutils@9.1-1?arch=amd64&distro=debian-12&package-id=eca37691b87c0860	deb	coreutils	9.1-1	pkg:deb/debian/coreutils@9.1-1?arch=amd64&distro=debian-12	library
CVE-2022-0563	none	pkg:deb/debian/bsdutils@1%3A2.38.1-5%2Bdeb12u3?arch=amd64&distro=debian-12&package-id=f131145b816a43ee&upstream=util-linux%402.38.1-5%2Bdeb12u3	deb	bsdutils	1:2.38.1-5+deb12u3	pkg:deb/debian/bsdutils@1%3A2.38.1-5%2Bdeb12u3?arch=amd64&distro=debian-12&upstream=util-linux%402.38.1-5%2Bdeb12u3	library
CVE-2022-0563	none	pkg:deb/debian/libblkid1@2.38.1-5%2Bdeb12u3?arch=amd64&distro=debian-12&package-id=af35543f081d70bf&upstream=util-linux	deb	libblkid1	2.38.1-5+deb12u3	pkg:deb/debian/libblkid1@2.38.1-5%2Bdeb12u3?arch=amd64&distro=debian-12&upstream=util-linux	library
CVE-2022-0563	none	pkg:deb/debian/libmount1@2.38.1-5%2Bdeb12u3?arch=amd64&distro=debian-12&package-id=3578a81ebb651f3d&upstream=util-linux	deb	libmount1	2.38.1-5+deb12u3	pkg:deb/debian/libmount1@2.38.1-5%2Bdeb12u3?arch=amd64&distro=debian-12&upstream=util-linux	library
CVE-2022-0563	none	pkg:deb/debian/libsmartcols1@2.38.1-5%2Bdeb12u3?arch=amd64&distro=debian-12&package-id=ecee94562f1ce06f&upstream=util-linux	deb	libsmartcols1	2.38.1-5+deb12u3	pkg:deb/debian/libsmartcols1@2.38.1-5%2Bdeb12u3?arch=amd64&distro=debian-12&upstream=util-linux	library
CVE-2022-0563	none	pkg:deb/debian/libuuid1@2.38.1-5%2Bdeb12u3?arch=amd64&distro=debian-12&package-id=2049f4c13963925a&upstream=util-linux	deb	libuuid1	2.38.1-5+deb12u3	pkg:deb/debian/libuuid1@2.38.1-5%2Bdeb12u3?arch=amd64&distro=debian-12&upstream=util-linux	library
CVE-2022-0563	none	pkg:deb/debian/mount@2.38.1-5%2Bdeb12u3?arch=amd64&distro=debian-12&package-id=e75e0a2b6968d414&upstream=util-linux	deb	mount	2.38.1-5+deb12u3	pkg:deb/debian/mount@2.38.1-5%2Bdeb12u3?arch=amd64&distro=debian-12&upstream=util-linux	library
CVE-2022-0563	none	pkg:deb/debian/util-linux@2.38.1-5%2Bdeb12u3?arch=amd64&distro=debian-12&package-id=b11f4a313957922c	deb	util-linux	2.38.1-5+deb12u3	pkg:deb/debian/util-linux@2.38.1-5%2Bdeb12u3?arch=amd64&distro=debian-12	library
CVE-2022-0563	none	pkg:deb/debian/util-linux-extra@2.38.1-5%2Bdeb12u3?arch=amd64&distro=debian-12&package-id=fc9180bcad1f4d49&upstream=util-linux	deb	util-linux-extra	2.38.1-5+deb12u3	pkg:deb/debian/util-linux-extra@2.38.1-5%2Bdeb12u3?arch=amd64&distro=debian-12&upstream=util-linux	library
CVE-2022-0563	none	pkg:deb/debian/uuid-runtime@2.38.1-5%2Bdeb12u3?arch=amd64&distro=debian-12&package-id=9cb935fafd01439f&upstream=util-linux	deb	uuid-runtime	2.38.1-5+deb12u3	pkg:deb/debian/uuid-runtime@2.38.1-5%2Bdeb12u3?arch=amd64&distro=debian-12&upstream=util-linux	library
CVE-2025-66861	none	pkg:deb/debian/binutils@2.40-2?arch=amd64&distro=debian-12&package-id=d842b59217648a95	deb	binutils	2.40-2	pkg:deb/debian/binutils@2.40-2?arch=amd64&distro=debian-12	library
CVE-2025-66861	none	pkg:deb/debian/binutils-common@2.40-2?arch=amd64&distro=debian-12&package-id=5bcf7faea7019d8b&upstream=binutils	deb	binutils-common	2.40-2	pkg:deb/debian/binutils-common@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-66861	none	pkg:deb/debian/binutils-x86-64-linux-gnu@2.40-2?arch=amd64&distro=debian-12&package-id=d0e449f35480c447&upstream=binutils	deb	binutils-x86-64-linux-gnu	2.40-2	pkg:deb/debian/binutils-x86-64-linux-gnu@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-66861	none	pkg:deb/debian/libbinutils@2.40-2?arch=amd64&distro=debian-12&package-id=78054169459aae2f&upstream=binutils	deb	libbinutils	2.40-2	pkg:deb/debian/libbinutils@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-66861	none	pkg:deb/debian/libctf-nobfd0@2.40-2?arch=amd64&distro=debian-12&package-id=63bfd9a0d6ef6f63&upstream=binutils	deb	libctf-nobfd0	2.40-2	pkg:deb/debian/libctf-nobfd0@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-66861	none	pkg:deb/debian/libctf0@2.40-2?arch=amd64&distro=debian-12&package-id=79f92809e5afae8d&upstream=binutils	deb	libctf0	2.40-2	pkg:deb/debian/libctf0@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-66861	none	pkg:deb/debian/libgprofng0@2.40-2?arch=amd64&distro=debian-12&package-id=727693742e6e3639&upstream=binutils	deb	libgprofng0	2.40-2	pkg:deb/debian/libgprofng0@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-8225	none	pkg:deb/debian/binutils@2.40-2?arch=amd64&distro=debian-12&package-id=d842b59217648a95	deb	binutils	2.40-2	pkg:deb/debian/binutils@2.40-2?arch=amd64&distro=debian-12	library
CVE-2025-8225	none	pkg:deb/debian/binutils-common@2.40-2?arch=amd64&distro=debian-12&package-id=5bcf7faea7019d8b&upstream=binutils	deb	binutils-common	2.40-2	pkg:deb/debian/binutils-common@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-8225	none	pkg:deb/debian/binutils-x86-64-linux-gnu@2.40-2?arch=amd64&distro=debian-12&package-id=d0e449f35480c447&upstream=binutils	deb	binutils-x86-64-linux-gnu	2.40-2	pkg:deb/debian/binutils-x86-64-linux-gnu@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-8225	none	pkg:deb/debian/libbinutils@2.40-2?arch=amd64&distro=debian-12&package-id=78054169459aae2f&upstream=binutils	deb	libbinutils	2.40-2	pkg:deb/debian/libbinutils@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-8225	none	pkg:deb/debian/libctf-nobfd0@2.40-2?arch=amd64&distro=debian-12&package-id=63bfd9a0d6ef6f63&upstream=binutils	deb	libctf-nobfd0	2.40-2	pkg:deb/debian/libctf-nobfd0@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-8225	none	pkg:deb/debian/libctf0@2.40-2?arch=amd64&distro=debian-12&package-id=79f92809e5afae8d&upstream=binutils	deb	libctf0	2.40-2	pkg:deb/debian/libctf0@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-8225	none	pkg:deb/debian/libgprofng0@2.40-2?arch=amd64&distro=debian-12&package-id=727693742e6e3639&upstream=binutils	deb	libgprofng0	2.40-2	pkg:deb/debian/libgprofng0@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2022-3219	none	pkg:deb/debian/gpgv@2.2.40-1.1%2Bdeb12u2?arch=amd64&distro=debian-12&package-id=bab4532a87a829c8&upstream=gnupg2	deb	gpgv	2.2.40-1.1+deb12u2	pkg:deb/debian/gpgv@2.2.40-1.1%2Bdeb12u2?arch=amd64&distro=debian-12&upstream=gnupg2	library
CVE-2026-22185	none	pkg:deb/debian/libldap-2.5-0@2.5.13%2Bdfsg-5?arch=amd64&distro=debian-12&package-id=692b9197d4b21a92&upstream=openldap	deb	libldap-2.5-0	2.5.13+dfsg-5	pkg:deb/debian/libldap-2.5-0@2.5.13%2Bdfsg-5?arch=amd64&distro=debian-12&upstream=openldap	library
CVE-2026-22185	none	pkg:deb/debian/libldap-common@2.5.13%2Bdfsg-5?arch=all&distro=debian-12&package-id=dd3946a6b1d2298d&upstream=openldap	deb	libldap-common	2.5.13+dfsg-5	pkg:deb/debian/libldap-common@2.5.13%2Bdfsg-5?arch=all&distro=debian-12&upstream=openldap	library
CVE-2023-52426	none	pkg:deb/debian/libexpat1@2.5.0-1%2Bdeb12u2?arch=amd64&distro=debian-12&package-id=66ec0b239b3dc1ac&upstream=expat	deb	libexpat1	2.5.0-1+deb12u2	pkg:deb/debian/libexpat1@2.5.0-1%2Bdeb12u2?arch=amd64&distro=debian-12&upstream=expat	library
CVE-2023-1916	none	pkg:deb/debian/libtiff6@4.5.0-6%2Bdeb12u3?arch=amd64&distro=debian-12&package-id=017939ea1216b685&upstream=tiff	deb	libtiff6	4.5.0-6+deb12u3	pkg:deb/debian/libtiff6@4.5.0-6%2Bdeb12u3?arch=amd64&distro=debian-12&upstream=tiff	library
CVE-2025-8851	none	pkg:deb/debian/libtiff6@4.5.0-6%2Bdeb12u3?arch=amd64&distro=debian-12&package-id=017939ea1216b685&upstream=tiff	deb	libtiff6	4.5.0-6+deb12u3	pkg:deb/debian/libtiff6@4.5.0-6%2Bdeb12u3?arch=amd64&distro=debian-12&upstream=tiff	library
CVE-2025-8177	none	pkg:deb/debian/libtiff6@4.5.0-6%2Bdeb12u3?arch=amd64&distro=debian-12&package-id=017939ea1216b685&upstream=tiff	deb	libtiff6	4.5.0-6+deb12u3	pkg:deb/debian/libtiff6@4.5.0-6%2Bdeb12u3?arch=amd64&distro=debian-12&upstream=tiff	library
CVE-2025-11839	none	pkg:deb/debian/binutils@2.40-2?arch=amd64&distro=debian-12&package-id=d842b59217648a95	deb	binutils	2.40-2	pkg:deb/debian/binutils@2.40-2?arch=amd64&distro=debian-12	library
CVE-2025-11839	none	pkg:deb/debian/binutils-common@2.40-2?arch=amd64&distro=debian-12&package-id=5bcf7faea7019d8b&upstream=binutils	deb	binutils-common	2.40-2	pkg:deb/debian/binutils-common@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-11839	none	pkg:deb/debian/binutils-x86-64-linux-gnu@2.40-2?arch=amd64&distro=debian-12&package-id=d0e449f35480c447&upstream=binutils	deb	binutils-x86-64-linux-gnu	2.40-2	pkg:deb/debian/binutils-x86-64-linux-gnu@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-11839	none	pkg:deb/debian/libbinutils@2.40-2?arch=amd64&distro=debian-12&package-id=78054169459aae2f&upstream=binutils	deb	libbinutils	2.40-2	pkg:deb/debian/libbinutils@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-11839	none	pkg:deb/debian/libctf-nobfd0@2.40-2?arch=amd64&distro=debian-12&package-id=63bfd9a0d6ef6f63&upstream=binutils	deb	libctf-nobfd0	2.40-2	pkg:deb/debian/libctf-nobfd0@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-11839	none	pkg:deb/debian/libctf0@2.40-2?arch=amd64&distro=debian-12&package-id=79f92809e5afae8d&upstream=binutils	deb	libctf0	2.40-2	pkg:deb/debian/libctf0@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-11839	none	pkg:deb/debian/libgprofng0@2.40-2?arch=amd64&distro=debian-12&package-id=727693742e6e3639&upstream=binutils	deb	libgprofng0	2.40-2	pkg:deb/debian/libgprofng0@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-8176	none	pkg:deb/debian/libtiff6@4.5.0-6%2Bdeb12u3?arch=amd64&distro=debian-12&package-id=017939ea1216b685&upstream=tiff	deb	libtiff6	4.5.0-6+deb12u3	pkg:deb/debian/libtiff6@4.5.0-6%2Bdeb12u3?arch=amd64&distro=debian-12&upstream=tiff	library
CVE-2023-6228	none	pkg:deb/debian/libtiff6@4.5.0-6%2Bdeb12u3?arch=amd64&distro=debian-12&package-id=017939ea1216b685&upstream=tiff	deb	libtiff6	4.5.0-6+deb12u3	pkg:deb/debian/libtiff6@4.5.0-6%2Bdeb12u3?arch=amd64&distro=debian-12&upstream=tiff	library
CVE-2025-7545	none	pkg:deb/debian/binutils@2.40-2?arch=amd64&distro=debian-12&package-id=d842b59217648a95	deb	binutils	2.40-2	pkg:deb/debian/binutils@2.40-2?arch=amd64&distro=debian-12	library
CVE-2025-7546	none	pkg:deb/debian/binutils@2.40-2?arch=amd64&distro=debian-12&package-id=d842b59217648a95	deb	binutils	2.40-2	pkg:deb/debian/binutils@2.40-2?arch=amd64&distro=debian-12	library
CVE-2025-7545	none	pkg:deb/debian/binutils-common@2.40-2?arch=amd64&distro=debian-12&package-id=5bcf7faea7019d8b&upstream=binutils	deb	binutils-common	2.40-2	pkg:deb/debian/binutils-common@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-7546	none	pkg:deb/debian/binutils-common@2.40-2?arch=amd64&distro=debian-12&package-id=5bcf7faea7019d8b&upstream=binutils	deb	binutils-common	2.40-2	pkg:deb/debian/binutils-common@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-7545	none	pkg:deb/debian/binutils-x86-64-linux-gnu@2.40-2?arch=amd64&distro=debian-12&package-id=d0e449f35480c447&upstream=binutils	deb	binutils-x86-64-linux-gnu	2.40-2	pkg:deb/debian/binutils-x86-64-linux-gnu@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-7546	none	pkg:deb/debian/binutils-x86-64-linux-gnu@2.40-2?arch=amd64&distro=debian-12&package-id=d0e449f35480c447&upstream=binutils	deb	binutils-x86-64-linux-gnu	2.40-2	pkg:deb/debian/binutils-x86-64-linux-gnu@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-7545	none	pkg:deb/debian/libbinutils@2.40-2?arch=amd64&distro=debian-12&package-id=78054169459aae2f&upstream=binutils	deb	libbinutils	2.40-2	pkg:deb/debian/libbinutils@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-7546	none	pkg:deb/debian/libbinutils@2.40-2?arch=amd64&distro=debian-12&package-id=78054169459aae2f&upstream=binutils	deb	libbinutils	2.40-2	pkg:deb/debian/libbinutils@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-7545	none	pkg:deb/debian/libctf-nobfd0@2.40-2?arch=amd64&distro=debian-12&package-id=63bfd9a0d6ef6f63&upstream=binutils	deb	libctf-nobfd0	2.40-2	pkg:deb/debian/libctf-nobfd0@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-7546	none	pkg:deb/debian/libctf-nobfd0@2.40-2?arch=amd64&distro=debian-12&package-id=63bfd9a0d6ef6f63&upstream=binutils	deb	libctf-nobfd0	2.40-2	pkg:deb/debian/libctf-nobfd0@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-7545	none	pkg:deb/debian/libctf0@2.40-2?arch=amd64&distro=debian-12&package-id=79f92809e5afae8d&upstream=binutils	deb	libctf0	2.40-2	pkg:deb/debian/libctf0@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-7546	none	pkg:deb/debian/libctf0@2.40-2?arch=amd64&distro=debian-12&package-id=79f92809e5afae8d&upstream=binutils	deb	libctf0	2.40-2	pkg:deb/debian/libctf0@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-7545	none	pkg:deb/debian/libgprofng0@2.40-2?arch=amd64&distro=debian-12&package-id=727693742e6e3639&upstream=binutils	deb	libgprofng0	2.40-2	pkg:deb/debian/libgprofng0@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-7546	none	pkg:deb/debian/libgprofng0@2.40-2?arch=amd64&distro=debian-12&package-id=727693742e6e3639&upstream=binutils	deb	libgprofng0	2.40-2	pkg:deb/debian/libgprofng0@2.40-2?arch=amd64&distro=debian-12&upstream=binutils	library
CVE-2025-10966	none	pkg:deb/debian/curl@7.88.1-10%2Bdeb12u14?arch=amd64&distro=debian-12&package-id=61f95e16aafc9e56	deb	curl	7.88.1-10+deb12u14	pkg:deb/debian/curl@7.88.1-10%2Bdeb12u14?arch=amd64&distro=debian-12	library
CVE-2025-10966	none	pkg:deb/debian/libcurl4@7.88.1-10%2Bdeb12u14?arch=amd64&distro=debian-12&package-id=09b36c5d81fca08e&upstream=curl	deb	libcurl4	7.88.1-10+deb12u14	pkg:deb/debian/libcurl4@7.88.1-10%2Bdeb12u14?arch=amd64&distro=debian-12&upstream=curl	library
CVE-2023-3164	none	pkg:deb/debian/libtiff6@4.5.0-6%2Bdeb12u3?arch=amd64&distro=debian-12&package-id=017939ea1216b685&upstream=tiff	deb	libtiff6	4.5.0-6+deb12u3	pkg:deb/debian/libtiff6@4.5.0-6%2Bdeb12u3?arch=amd64&distro=debian-12&upstream=tiff	library
CVE-2025-14017	none	pkg:deb/debian/curl@7.88.1-10%2Bdeb12u14?arch=amd64&distro=debian-12&package-id=61f95e16aafc9e56	deb	curl	7.88.1-10+deb12u14	pkg:deb/debian/curl@7.88.1-10%2Bdeb12u14?arch=amd64&distro=debian-12	library
CVE-2025-14017	none	pkg:deb/debian/libcurl4@7.88.1-10%2Bdeb12u14?arch=amd64&distro=debian-12&package-id=09b36c5d81fca08e&upstream=curl	deb	libcurl4	7.88.1-10+deb12u14	pkg:deb/debian/libcurl4@7.88.1-10%2Bdeb12u14?arch=amd64&distro=debian-12&upstream=curl	library
